name,position,team,fumbles,ints,pass_td,pass_yds,rec_tds,rec_yds,carries,rush_td,rush_yds,pts_std,pts_half,pts_ppr
Peyton Barber,RB,TAM,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,44.0,16.4,16.4,16.4
Christian McCaffrey,RB,CAR,0.0,0.0,0.0,0.0,0.0,58.0,14.0,0.0,44.0,10.2,13.7,17.2
Joe Mixon,RB,CIN,0.0,0.0,0.0,0.0,0.0,26.0,19.0,1.0,44.0,13.0,15.0,17.0
Darwin Thompson,RB,KAN,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,44.0,10.4,10.4,10.4
Jamaal Williams,RB,GNB,0.0,0.0,0.0,0.0,0.0,26.0,10.0,0.0,41.0,6.699999999999998,8.7,10.7
Leonard Fournette,RB,JAX,0.0,0.0,0.0,0.0,0.0,53.0,14.0,0.0,38.0,9.1,13.6,18.1
Duke Johnson,RB,HOU,0.0,0.0,0.0,0.0,1.0,54.0,9.0,0.0,36.0,15.0,17.5,20.0
Le'Veon Bell,RB,NYJ,0.0,0.0,0.0,0.0,0.0,35.0,10.0,0.0,32.0,6.7,8.7,10.7
Jaylen Samuels,RB,PIT,0.0,0.0,0.0,0.0,0.0,22.0,7.0,0.0,32.0,5.4,6.4,7.4
Kenyan Drake,RB,ARI,0.0,0.0,0.0,0.0,0.0,20.0,13.0,0.0,31.0,5.1,6.1,7.1
Albert Wilson,WR,MIA,0.0,0.0,0.0,0.0,0.0,32.0,2.0,0.0,31.0,6.300000000000002,8.8,11.3
Malcolm Brown,RB,LAR,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,30.0,3.0,3.0,3.0
Dalvin Cook,RB,MIN,1.0,0.0,0.0,0.0,0.0,35.0,9.0,1.0,29.0,10.4,11.9,13.4
Travis Homer,RB,SEA,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,29.0,2.9,2.9,2.9
Stefon Diggs,WR,MIN,0.0,0.0,0.0,0.0,0.0,25.0,1.0,0.0,27.0,5.2,7.2,9.2
Nyheim Hines,RB,IND,0.0,0.0,0.0,0.0,0.0,18.0,4.0,1.0,22.0,10.0,11.0,12.0
Alexander Mattison,RB,MIN,0.0,0.0,0.0,0.0,0.0,51.0,4.0,0.0,22.0,7.3,9.3,11.3
Myles Gaskin,RB,MIA,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,20.0,2.6,3.1,3.6
Deebo Samuel,WR,SFO,0.0,0.0,0.0,0.0,1.0,41.0,1.0,0.0,20.0,12.1,13.1,14.1
Aaron Jones,RB,GNB,0.0,0.0,0.0,0.0,0.0,13.0,11.0,0.0,18.0,3.1,5.1,7.1
Darrell Henderson,RB,LAR,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,17.0,1.7,1.7,1.7
Carlos Hyde,RB,HOU,0.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,17.0,2.2,2.7,3.2
Diontae Johnson,WR,PIT,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,17.0,3.1,3.6,4.1
Austin Ekeler,RB,LAC,0.0,0.0,0.0,0.0,1.0,51.0,9.0,0.0,16.0,12.7,14.7,16.7
Rex Burkhead,RB,NWE,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,15.0,1.5,1.5,1.5
Gus Edwards,RB,BAL,0.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0,15.0,2.2,2.7,3.2
David Johnson,RB,ARI,0.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,15.0,2.4,3.4,4.4
Bilal Powell,RB,NYJ,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,14.0,1.7999999999999998,2.8,3.8
Chris Thompson,RB,WAS,0.0,0.0,0.0,0.0,0.0,15.0,3.0,0.0,14.0,2.9,3.4,3.9
Jonathan Williams,RB,IND,0.0,0.0,0.0,0.0,0.0,11.0,8.0,0.0,14.0,2.5,3.0,3.5
Brian Hill,RB,ATL,0.0,0.0,0.0,0.0,0.0,24.0,4.0,0.0,13.0,3.7,5.2,6.7
Darrel Williams,RB,KAN,0.0,0.0,0.0,0.0,1.0,3.0,6.0,0.0,13.0,7.6,8.1,8.6
Ty Johnson,RB,DET,0.0,0.0,0.0,0.0,0.0,17.0,3.0,0.0,12.0,2.9,4.4,5.9
Royce Freeman,RB,DEN,0.0,0.0,0.0,0.0,0.0,13.0,5.0,0.0,11.0,2.4000000000000004,4.4,6.4
Frank Gore,RB,BUF,0.0,0.0,0.0,0.0,0.0,14.0,9.0,0.0,11.0,2.5,3.0,3.5
LeSean McCoy,RB,KAN,0.0,0.0,0.0,0.0,0.0,20.0,5.0,1.0,10.0,9.0,10.5,12.0
Kerrith Whyte,RB,PIT,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,10.0,1.0,1.0,1.0
Jay Ajayi,RB,PHI,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,0.9,0.9,0.9
Tarik Cohen,RB,CHI,0.0,0.0,0.0,0.0,0.0,26.0,3.0,0.0,9.0,3.5,5.5,7.5
Mecole Hardman,WR,KAN,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.9,0.9,0.9
J.D. McKissic,RB,DET,0.0,0.0,0.0,0.0,0.0,15.0,2.0,0.0,9.0,2.4,3.9,5.4
Ronald Jones,RB,TAM,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,8.0,0.8,0.8,0.8
Robert Foster,WR,BUF,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,7.0,2.7,3.2,3.7
Ty Montgomery,RB,NYJ,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,0.7999999999999999,1.2999999999999998,1.7999999999999998
Tony Pollard,RB,DAL,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,0.7,0.7,0.7
Tevin Coleman,RB,SFO,0.0,0.0,0.0,0.0,0.0,9.0,5.0,0.0,6.0,1.5,2.0,2.5
Patrick Laird,RB,MIA,0.0,0.0,0.0,0.0,0.0,43.0,10.0,1.0,5.0,10.8,12.8,14.8
DeAndre Washington,RB,OAK,0.0,0.0,0.0,0.0,0.0,44.0,2.0,0.0,5.0,4.9,6.4,7.9
Javorius Allen,RB,NYG,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.4,0.4,0.4
Giovani Bernard,RB,CIN,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,4.0,1.2000000000000002,1.7000000000000002,2.2
Alec Ingold,RB,OAK,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,4.0,1.7000000000000002,2.7,3.7
Keith Smith,RB,ATL,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.4,0.4,0.4
Justice Hill,RB,BAL,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.3,0.3,0.3
Alex Armah,RB,CAR,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.2,0.2,0.2
T.J. Logan,RB,TAM,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.2,0.2,0.2
Latavius Murray,RB,NOR,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.2,0.2,0.2
Elijhaa Penny,RB,NYG,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.2,0.2,0.2
Jalen Richard,RB,OAK,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,2.0,0.8,1.3,1.8
Kalen Ballage,RB,MIA,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
Trevor Davis,WR,OAK,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.0,-2.0,-2.0
Dare Ogunbowale,RB,TAM,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,1.2,2.2,3.2
Anthony Sherman,RB,KAN,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.7,1.2,1.7
Matt Moore,QB,KAN,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,-0.1,-0.1,-0.1
George Kittle,TE,SFO,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,-3.0,1.4,2.4,3.4
D.J. Moore,WR,CAR,0.0,0.0,0.0,0.0,1.0,75.0,1.0,0.0,-3.0,13.2,16.2,19.2
Tim Boyle,QB,GNB,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-4.0,-0.4,-0.4,-0.4
Tyreek Hill,WR,KAN,0.0,0.0,0.0,0.0,0.0,55.0,1.0,0.0,-4.0,5.1,7.6,10.1
Julian Edelman,WR,NWE,0.0,0.0,0.0,0.0,1.0,106.0,1.0,0.0,-7.0,15.9,18.9,21.9
Robert Woods,WR,LAR,0.0,0.0,0.0,0.0,0.0,172.0,0.0,0.0,0.0,17.2,23.7,30.2
DeVante Parker,WR,MIA,0.0,0.0,0.0,0.0,2.0,159.0,0.0,0.0,0.0,27.9,31.4,34.9
Kenny Golladay,WR,DET,0.0,0.0,0.0,0.0,1.0,158.0,0.0,0.0,0.0,21.8,23.8,25.8
Anthony Miller,WR,CHI,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,14.0,18.5,23.0
Alshon Jeffery,WR,PHI,0.0,0.0,0.0,0.0,1.0,137.0,0.0,0.0,0.0,19.7,24.2,28.7
Mike Williams,WR,LAC,0.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0,11.7,14.2,16.7
James Washington,WR,PIT,0.0,0.0,0.0,0.0,1.0,111.0,0.0,0.0,0.0,17.1,19.1,21.1
Cole Beasley,WR,BUF,0.0,0.0,0.0,0.0,1.0,110.0,0.0,0.0,0.0,17.0,20.0,23.0
Zach Pascal,WR,IND,0.0,0.0,0.0,0.0,0.0,109.0,0.0,0.0,0.0,10.9,14.4,17.9
Tyler Higbee,TE,LAR,0.0,0.0,0.0,0.0,1.0,107.0,0.0,0.0,0.0,16.7,20.2,23.7
Allen Lazard,WR,GNB,0.0,0.0,0.0,0.0,1.0,103.0,0.0,0.0,0.0,16.3,17.8,19.3
Robby Anderson,WR,NYJ,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,10.1,13.6,17.1
Darren Waller,TE,OAK,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,10.0,13.5,17.0
Calvin Ridley,WR,ATL,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,9.1,13.1,17.1
Travis Kelce,TE,KAN,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,9.0,11.5,14.0
Breshad Perriman,WR,TAM,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,8.7,11.2,13.7
Allen Robinson,WR,CHI,0.0,0.0,0.0,0.0,1.0,86.0,0.0,0.0,0.0,14.6,18.6,22.6
Jared Cook,TE,NOR,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,8.5,10.0,11.5
Amari Cooper,WR,DAL,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,8.5,12.5,16.5
Mike Gesicki,TE,MIA,0.0,0.0,0.0,0.0,1.0,79.0,0.0,0.0,0.0,13.9,16.4,18.9
Jarvis Landry,WR,CLE,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,7.6,10.6,13.6
D.K. Metcalf,WR,SEA,1.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,5.5,8.5,11.5
Courtland Sutton,WR,DEN,0.0,0.0,0.0,0.0,2.0,74.0,0.0,0.0,0.0,19.4,21.4,23.4
Jack Doyle,TE,IND,0.0,0.0,0.0,0.0,1.0,73.0,0.0,0.0,0.0,13.3,16.3,19.3
Kaden Smith,TE,NYG,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,7.0,10.0,13.0
Keenan Allen,WR,LAC,0.0,0.0,0.0,0.0,1.0,68.0,0.0,0.0,0.0,12.8,15.8,18.8
Dallas Goedert,TE,PHI,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,6.6,9.6,12.6
Auden Tate,WR,CIN,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,6.6,8.6,10.6
Cooper Kupp,WR,LAR,0.0,0.0,0.0,0.0,1.0,65.0,0.0,0.0,0.0,12.5,15.5,18.5
David Moore,WR,SEA,0.0,0.0,0.0,0.0,1.0,65.0,0.0,0.0,0.0,12.5,13.5,14.5
Curtis Samuel,WR,CAR,0.0,0.0,0.0,0.0,1.0,65.0,0.0,0.0,0.0,12.5,14.5,16.5
Davante Adams,WR,GNB,0.0,0.0,0.0,0.0,2.0,64.0,0.0,0.0,0.0,18.4,21.4,24.4
Michael Gallup,WR,DAL,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,6.3,7.8,9.3
O.J. Howard,TE,TAM,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,6.1,8.6,11.1
Kenny Stills,WR,HOU,0.0,0.0,0.0,0.0,1.0,61.0,0.0,0.0,0.0,12.1,13.6,15.1
Dede Westbrook,WR,JAX,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,0.0,12.0,14.5,17.0
Tyler Boyd,WR,CIN,0.0,0.0,0.0,0.0,1.0,59.0,0.0,0.0,0.0,11.9,14.4,16.9
Laquon Treadwell,WR,MIN,0.0,0.0,0.0,0.0,1.0,58.0,0.0,0.0,0.0,11.8,12.3,12.8
Christian Blake,WR,ATL,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,5.7,8.7,11.7
Chris Conley,WR,JAX,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,5.7,7.7,9.7
Larry Fitzgerald,WR,ARI,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,5.6,8.6,11.6
Javon Wims,WR,CHI,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,5.6,8.1,10.6
Marcus Johnson,WR,IND,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,5.5,7.5,9.5
Randall Cobb,WR,DAL,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,5.3,6.8,8.3
Mike Evans,WR,TAM,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,5.3,7.3,9.3
Russell Gage,WR,ATL,0.0,0.0,0.0,0.0,1.0,52.0,0.0,0.0,0.0,11.2,13.7,16.2
Kelvin Harmon,WR,WAS,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,5.1,6.6,8.1
C.J. Uzomah,TE,CIN,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,5.1,7.6,10.1
Mark Andrews,TE,BAL,0.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,11.0,12.5,14.0
Chris Godwin,WR,TAM,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,5.0,7.0,9.0
Kyle Rudolph,TE,MIN,0.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,11.0,13.0,15.0
Michael Thomas,WR,NOR,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,4.8,7.8,10.8
DJ Chark,WR,JAX,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,4.7,5.7,6.7
Jakobi Meyers,WR,NWE,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,4.6,6.1,7.6
A.J. Brown,WR,TEN,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,4.5,6.0,7.5
Jacob Hollister,TE,SEA,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,4.4,7.4,10.4
Darius Slayton,WR,NYG,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,4.4,7.4,10.4
Cody Latimer,WR,NYG,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,4.3,4.8,5.3
Kendrick Bourne,WR,SFO,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,4.2,5.7,7.2
C.J. Ham,RB,MIN,1.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,2.2,3.2,4.2
Jason Witten,TE,DAL,0.0,0.0,0.0,0.0,1.0,42.0,0.0,0.0,0.0,10.2,13.2,16.2
Nelson Agholor,WR,PHI,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,4.1,5.6,7.1
Jaeden Graham,TE,ATL,0.0,0.0,0.0,0.0,1.0,41.0,0.0,0.0,0.0,10.1,12.1,14.1
Emmanuel Sanders,WR,SFO,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,4.1,6.1,8.1
Marvin Jones,WR,DET,0.0,0.0,0.0,0.0,1.0,40.0,0.0,0.0,0.0,10.0,11.5,13.0
Kalif Raymond,WR,TEN,0.0,0.0,0.0,0.0,1.0,40.0,0.0,0.0,0.0,10.0,10.5,11.0
Sterling Shepard,WR,NYG,0.0,0.0,0.0,0.0,1.0,40.0,0.0,0.0,0.0,10.0,11.5,13.0
Josh Reynolds,WR,LAR,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,3.9,5.9,7.9
Jeremy Sprinkle,TE,WAS,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,3.6,4.6,5.6
Isaiah McKenzie,WR,BUF,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,3.4,4.9,6.4
Jarius Wright,WR,CAR,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,3.4,4.9,6.4
Allen Hurns,WR,MIA,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,3.3,4.8,6.3
Danny Amendola,WR,DET,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,3.2,4.7,6.2
Ross Travis,TE,IND,1.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,1.1,2.1,3.1
Ryan Griffin,TE,NYJ,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,3.0,5.5,8.0
Odell Beckham,WR,CLE,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,2.9,4.4,5.9
Charles Clay,TE,ARI,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,2.9,3.9,4.9
Steven Sims,WR,WAS,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,2.9,4.4,5.9
Stephen Carlson,TE,CLE,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,2.8,3.8,4.8
Justin Hardy,WR,ATL,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,2.8,4.3,5.8
Tevin Jones,WR,PIT,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,2.8,3.3,3.8
Pharoh Cooper,WR,ARI,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,2.6,4.6,6.6
Brandin Cooks,WR,LAR,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,2.4,3.4,4.4
Zach Ertz,TE,PHI,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,2.4,3.9,5.4
