name,position,team,fumbles,ints,pass_td,pass_yds,rec_tds,rec_yds,carries,rush_td,rush_yds,pts_std,pts_half,pts_ppr
Josh Jacobs,RB,OAK,1.0,0.0,0.0,0.0,0.0,12.0,23.0,0.0,112.0,10.4,11.9,13.4
Marlon Mack,RB,IND,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,109.0,16.9,16.9,16.9
Todd Gurley,RB,LAR,1.0,0.0,0.0,0.0,0.0,36.0,25.0,1.0,97.0,17.3,18.8,20.3
Nick Chubb,RB,CLE,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,92.0,9.2,9.2,9.2
Joe Mixon,RB,CIN,0.0,0.0,0.0,0.0,0.0,17.0,15.0,1.0,86.0,16.3,16.8,17.3
Alvin Kamara,RB,NOR,0.0,0.0,0.0,0.0,0.0,47.0,13.0,0.0,75.0,12.2,17.2,22.2
Devin Singletary,RB,BUF,0.0,0.0,0.0,0.0,0.0,4.0,15.0,0.0,75.0,7.9,8.4,8.9
Christian McCaffrey,RB,CAR,0.0,0.0,0.0,0.0,0.0,121.0,14.0,0.0,70.0,19.1,24.6,30.1
Melvin Gordon,RB,LAC,0.0,0.0,0.0,0.0,0.0,21.0,14.0,0.0,69.0,9.0,10.5,12.0
Kenyan Drake,RB,ARI,0.0,0.0,0.0,0.0,0.0,13.0,16.0,0.0,67.0,8.0,11.0,14.0
Phillip Lindsay,RB,DEN,0.0,0.0,0.0,0.0,0.0,8.0,16.0,0.0,67.0,7.5,8.5,9.5
Carlos Hyde,RB,HOU,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,65.0,12.5,12.5,12.5
Le'Veon Bell,RB,NYJ,0.0,0.0,0.0,0.0,0.0,33.0,18.0,1.0,59.0,15.2,16.2,17.2
Bo Scarbrough,RB,DET,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,55.0,11.5,11.5,11.5
Mark Ingram,RB,BAL,0.0,0.0,0.0,0.0,2.0,37.0,13.0,0.0,48.0,20.5,22.0,23.5
Ezekiel Elliott,RB,DAL,1.0,0.0,0.0,0.0,1.0,28.0,16.0,1.0,45.0,17.3,18.3,19.3
Duke Johnson,RB,HOU,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,40.0,4.4,5.4,6.4
Tarik Cohen,RB,CHI,0.0,0.0,0.0,0.0,1.0,35.0,9.0,0.0,39.0,13.4,15.9,18.4
Miles Sanders,RB,PHI,0.0,0.0,0.0,0.0,0.0,9.0,11.0,0.0,38.0,4.7,5.7,6.7
Darrel Williams,RB,KAN,0.0,0.0,0.0,0.0,0.0,8.0,11.0,1.0,35.0,10.3,11.3,12.3
Sony Michel,RB,NWE,0.0,0.0,0.0,0.0,0.0,11.0,10.0,0.0,33.0,4.4,5.4,6.4
Royce Freeman,RB,DEN,0.0,0.0,0.0,0.0,0.0,14.0,8.0,0.0,31.0,4.5,5.0,5.5
David Montgomery,RB,CHI,0.0,0.0,0.0,0.0,0.0,19.0,14.0,0.0,31.0,5.0,5.5,6.0
Giovani Bernard,RB,CIN,0.0,0.0,0.0,0.0,0.0,16.0,3.0,0.0,30.0,4.6,5.1,5.6
Brian Hill,RB,ATL,0.0,0.0,0.0,0.0,0.0,8.0,15.0,0.0,30.0,3.8,4.3,4.8
LeSean McCoy,RB,KAN,0.0,0.0,0.0,0.0,0.0,28.0,7.0,1.0,29.0,11.7,13.7,15.7
Frank Gore,RB,BUF,0.0,0.0,0.0,0.0,0.0,18.0,11.0,0.0,27.0,4.5,5.0,5.5
Latavius Murray,RB,NOR,0.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,27.0,3.2,4.2,5.2
Dalvin Cook,RB,MIN,0.0,0.0,0.0,0.0,0.0,31.0,11.0,1.0,26.0,11.7,14.2,16.7
Jaylen Samuels,RB,PIT,0.0,0.0,0.0,0.0,1.0,19.0,5.0,0.0,26.0,10.5,13.0,15.5
Boston Scott,RB,PHI,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,26.0,2.6,2.6,2.6
Adrian Peterson,RB,WAS,0.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,25.0,3.0,4.0,5.0
Austin Ekeler,RB,LAC,0.0,0.0,0.0,0.0,0.0,108.0,5.0,0.0,24.0,13.2,17.200000000000006,21.200000000000006
Derrius Guice,RB,WAS,0.0,0.0,0.0,0.0,1.0,45.0,7.0,0.0,24.0,12.9,13.4,13.9
Leonard Fournette,RB,JAX,0.0,0.0,0.0,0.0,0.0,34.0,8.0,0.0,23.0,5.699999999999998,9.2,12.7
James White,RB,NWE,0.0,0.0,0.0,0.0,0.0,16.0,5.0,0.0,20.0,3.6,5.6,7.6
Justice Hill,RB,BAL,0.0,0.0,0.0,0.0,0.0,9.0,5.0,0.0,18.0,2.7,3.2,3.7
Chester Rogers,WR,IND,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,18.0,2.9000000000000004,3.4000000000000004,3.9
Malcolm Brown,RB,LAR,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,15.0,7.5,7.5,7.5
Rex Burkhead,RB,NWE,0.0,0.0,0.0,0.0,0.0,34.0,5.0,0.0,14.0,4.8,5.8,6.8
Tevin Coleman,RB,SFO,0.0,0.0,0.0,0.0,0.0,48.0,12.0,0.0,14.0,6.199999999999998,7.699999999999998,9.2
Ronald Jones,RB,TAM,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,13.0,1.4,2.4000000000000004,3.4000000000000004
J.D. McKissic,RB,DET,0.0,0.0,0.0,0.0,0.0,40.0,3.0,0.0,13.0,5.3,6.8,8.3
Raheem Mostert,RB,SFO,0.0,0.0,0.0,0.0,0.0,14.0,6.0,0.0,13.0,2.7,3.7,4.7
Kareem Hunt,RB,CLE,0.0,0.0,0.0,0.0,0.0,46.0,6.0,0.0,12.0,5.8,8.8,11.8
Tony Pollard,RB,DAL,0.0,0.0,0.0,0.0,1.0,44.0,2.0,0.0,12.0,11.6,13.6,15.6
Trey Edmunds,TE,PIT,0.0,0.0,0.0,0.0,0.0,27.0,3.0,0.0,11.0,3.8,5.300000000000002,6.800000000000002
Nyheim Hines,RB,IND,0.0,0.0,0.0,0.0,0.0,24.0,3.0,1.0,11.0,9.5,11.0,12.5
Ty Montgomery,RB,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,1.1,1.1,1.1
Qadree Ollison,RB,ATL,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,11.0,7.1,7.1,7.1
Tyler Boyd,WR,CIN,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,1.0,1.5,2.0
James Conner,RB,PIT,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,10.0,1.6,2.1,2.6
Isaiah McKenzie,WR,BUF,0.0,0.0,0.0,0.0,0.0,21.0,1.0,0.0,10.0,3.1,4.6,6.1
Kalen Ballage,RB,MIA,0.0,0.0,0.0,0.0,0.0,8.0,9.0,1.0,9.0,7.7,10.2,12.7
Mohamed Sanu,WR,NWE,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,8.0,1.2000000000000002,2.2,3.2
Jakeem Grant,WR,MIA,0.0,0.0,0.0,0.0,0.0,32.0,1.0,1.0,7.0,9.9,11.4,12.9
Patrick Laird,RB,MIA,0.0,0.0,0.0,0.0,0.0,51.0,1.0,0.0,7.0,5.8,8.8,11.8
Damien Williams,RB,KAN,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,7.0,1.2999999999999998,1.7999999999999998,2.3
Josh Adams,RB,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,0.6,0.6,0.6
Ryquell Armstead,RB,JAX,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,6.0,1.9,2.9,3.9
Ty Johnson,RB,DET,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.6,1.1,1.6
Ameer Abdullah,RB,MIN,1.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,5.0,-0.3999999999999999,0.6000000000000001,1.6
Buddy Howell,RB,HOU,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.5,0.5,0.5
Zach Line,RB,NOR,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,5.0,1.0,1.5,2.0
Alexander Mattison,RB,MIN,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.5,0.5,0.5
Devontae Booker,RB,DEN,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.4,0.4,0.4
Alec Ingold,RB,OAK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.3,0.3,0.3
Keith Smith,RB,ATL,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.3,0.3,0.3
Taysom Hill,QB,NOR,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.4,0.9,1.4
Andy Janovich,RB,DEN,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,6.4,6.9,7.399999999999999
Christian Kirk,WR,ARI,0.0,0.0,0.0,0.0,0.0,41.0,1.0,0.0,1.0,4.199999999999998,7.199999999999998,10.2
Myles Gaskin,RB,MIA,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
C.J. Ham,RB,MIN,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.6,1.1,1.6
Quenton Nelson,ERROR CHECK ME,IND,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Dare Ogunbowale,RB,TAM,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,1.0,2.5,4.0
Jalen Richard,RB,OAK,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.7,1.2,1.7
Garrett Gilbert,QB,CLE,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,-0.1,-0.1,-0.1
Matt Schaub,QB,ATL,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,-0.1,-0.1,-0.1
DeAndre Washington,RB,OAK,0.0,0.0,0.0,0.0,0.0,14.0,2.0,0.0,-1.0,1.2999999999999998,2.3,3.3
Brian Hoyer,QB,IND,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-2.0,-0.2,-0.2,-0.2
Darren Waller,TE,OAK,0.0,0.0,0.0,0.0,0.0,78.0,1.0,0.0,-2.0,7.6,10.1,12.6
Tony Brooks-James,RB,PIT,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-4.0,-0.4,-0.4,-0.4
Julio Jones,WR,ATL,0.0,0.0,0.0,0.0,0.0,91.0,1.0,0.0,-4.0,8.7,11.7,14.7
Marvin Jones,WR,DET,0.0,0.0,0.0,0.0,2.0,43.0,1.0,0.0,-4.0,15.9,17.9,19.9
Josh Reynolds,WR,LAR,0.0,0.0,0.0,0.0,0.0,55.0,1.0,0.0,-5.0,5.0,6.5,8.0
Noah Fant,TE,DEN,0.0,0.0,0.0,0.0,0.0,60.0,2.0,0.0,-7.0,5.3,7.3,9.3
Michael Gallup,WR,DAL,0.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0,14.8,19.3,23.8
Calvin Ridley,WR,ATL,0.0,0.0,0.0,0.0,1.0,143.0,0.0,0.0,0.0,20.3,24.3,28.3
John Brown,WR,BUF,0.0,0.0,0.0,0.0,2.0,137.0,0.0,0.0,0.0,25.7,30.2,34.7
DeVante Parker,WR,MIA,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0,13.5,17.0,20.5
Deebo Samuel,WR,SFO,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,13.4,17.4,21.4
Stefon Diggs,WR,MIN,0.0,0.0,0.0,0.0,1.0,121.0,0.0,0.0,0.0,18.1,20.6,23.1
Randall Cobb,WR,DAL,0.0,0.0,0.0,0.0,1.0,115.0,0.0,0.0,0.0,17.5,19.5,21.5
Michael Thomas,WR,NOR,0.0,0.0,0.0,0.0,1.0,114.0,0.0,0.0,0.0,17.4,21.4,25.4
Ryan Griffin,TE,NYJ,0.0,0.0,0.0,0.0,1.0,109.0,0.0,0.0,0.0,16.9,19.4,21.9
DJ Chark,WR,JAX,0.0,0.0,0.0,0.0,2.0,104.0,0.0,0.0,0.0,22.4,26.4,30.4
D.J. Moore,WR,CAR,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,9.5,13.5,17.5
Zach Ertz,TE,PHI,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,9.4,13.9,18.4
Travis Kelce,TE,KAN,0.0,0.0,0.0,0.0,1.0,92.0,0.0,0.0,0.0,15.2,18.7,22.2
Tyrell Williams,WR,OAK,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,8.2,10.2,12.2
DeAndre Hopkins,WR,HOU,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,8.0,11.5,15.0
Tim Patrick,WR,DEN,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,7.7,9.7,11.7
Jamison Crowder,WR,NYJ,0.0,0.0,0.0,0.0,1.0,76.0,0.0,0.0,0.0,13.6,16.1,18.6
Mike Williams,WR,LAC,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,7.6,8.6,9.6
Mark Andrews,TE,BAL,0.0,0.0,0.0,0.0,1.0,75.0,0.0,0.0,0.0,13.5,15.5,17.5
Cameron Brate,TE,TAM,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,7.3,12.3,17.3
Keenan Allen,WR,LAC,0.0,0.0,0.0,0.0,1.0,71.0,0.0,0.0,0.0,13.1,17.1,21.1
Scott Miller,WR,TAM,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,7.1,9.1,11.1
Mike Evans,WR,TAM,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,6.9,8.9,10.9
Hunter Henry,TE,LAC,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,6.9,9.9,12.9
Terry McLaurin,WR,WAS,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,6.9,8.4,9.9
Kyle Rudolph,TE,MIN,0.0,0.0,0.0,0.0,1.0,67.0,0.0,0.0,0.0,12.7,15.2,17.7
Hunter Renfrow,WR,OAK,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,6.6,9.1,11.6
Kyle Juszczyk,RB,SFO,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,6.3,9.8,13.3
Odell Beckham,WR,CLE,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,6.0,8.0,10.0
Chris Conley,WR,JAX,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,5.8,8.8,11.8
Taylor Gabriel,WR,CHI,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,5.7,9.2,12.7
Richie James,WR,SFO,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,5.7,6.2,6.7
Greg Olsen,TE,CAR,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,5.7,8.2,10.7
Auden Tate,WR,CIN,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,5.6,7.6,9.6
Anthony Miller,WR,CHI,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,5.4,8.4,11.4
Kelvin Harmon,WR,WAS,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,5.3,7.8,10.3
Allen Hurns,WR,MIA,1.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,3.3,5.3,7.3
Cooper Kupp,WR,LAR,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,5.3,6.8,8.3
Ben Watson,TE,NWE,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,5.2,6.7,8.2
James Washington,WR,PIT,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,4.9,6.4,7.9
Danny Amendola,WR,DET,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,4.7,6.7,8.7
Chris Godwin,WR,TAM,0.0,0.0,0.0,0.0,1.0,47.0,0.0,0.0,0.0,10.7,12.2,13.7
Demaryius Thomas,WR,NYJ,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,4.4,6.4,8.4
Jarvis Landry,WR,CLE,0.0,0.0,0.0,0.0,1.0,43.0,0.0,0.0,0.0,10.3,12.3,14.3
Keelan Cole,WR,JAX,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,4.1,6.1,8.1
KhaDarel Hodge,WR,CLE,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,4.1,4.6,5.1
Nelson Agholor,WR,PHI,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,4.0,6.0,8.0
Marvin Hall,WR,DET,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,3.9,4.4,4.9
Cole Beasley,WR,BUF,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,3.8,5.8,7.8
Amari Cooper,WR,DAL,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,3.8,5.3,6.8
Blake Jarwin,TE,DAL,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,3.8,4.8,5.8
Marcus Johnson,WR,IND,0.0,0.0,0.0,0.0,1.0,38.0,0.0,0.0,0.0,9.8,11.8,13.8
Larry Fitzgerald,WR,ARI,1.0,0.0,0.0,0.0,1.0,37.0,0.0,0.0,0.0,7.699999999999998,10.2,12.7
Dallas Goedert,TE,PHI,0.0,0.0,0.0,0.0,1.0,36.0,0.0,0.0,0.0,9.6,11.1,12.6
Pharoh Cooper,WR,ARI,0.0,0.0,0.0,0.0,1.0,35.0,0.0,0.0,0.0,9.5,11.0,12.5
Olabisi Johnson,WR,MIN,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,3.5,6.5,9.5
Kenny Golladay,WR,DET,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,3.4,3.9,4.4
Jared Cook,TE,NOR,0.0,0.0,0.0,0.0,1.0,33.0,0.0,0.0,0.0,9.3,10.3,11.3
Phillip Dorsett,WR,NWE,0.0,0.0,0.0,0.0,1.0,33.0,0.0,0.0,0.0,9.3,10.8,12.3
Vance McDonald,TE,PIT,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,3.3,4.8,6.3
Emmanuel Sanders,WR,SFO,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,3.3,4.8,6.3
Jason Witten,TE,DAL,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,3.3,5.8,8.3
Russell Gage,WR,ATL,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,3.2,4.2,5.2
Dawson Knox,TE,BUF,0.0,0.0,0.0,0.0,1.0,32.0,0.0,0.0,0.0,9.2,10.2,11.2
Dede Westbrook,WR,JAX,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,3.2,5.2,7.2
Kendrick Bourne,WR,SFO,0.0,0.0,0.0,0.0,1.0,31.0,0.0,0.0,0.0,9.1,11.1,13.1
JJ Arcega-Whiteside,WR,PHI,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,2.9,3.4,3.9
Tyler Conklin,TE,MIN,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,2.8,3.8,4.8
Eric Ebron,TE,IND,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,2.7,4.7,6.7
Patrick Ricard,RB,BAL,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,2.7,4.2,5.7
Kenny Stills,WR,HOU,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,2.7,4.7,6.7
Sammy Watkins,WR,KAN,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,2.6,3.6,4.6
Albert Wilson,WR,MIA,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,2.6,4.1,5.6
Keke Coutee,WR,HOU,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,2.5,4.0,5.5
Zay Jones,WR,OAK,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,2.5,4.0,5.5
Curtis Samuel,WR,CAR,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,2.5,4.5,6.5
Jeff Wilson,RB,SFO,0.0,0.0,0.0,0.0,1.0,25.0,0.0,0.0,0.0,8.5,9.0,9.5
Tevin Jones,WR,PIT,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,2.4,3.4,4.4
Marquise Brown,WR,BAL,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,2.3,3.3,4.3
Jaeden Graham,TE,ATL,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,2.3,3.3,4.3
Tyler Eifert,TE,CIN,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,2.1,3.6,5.1
JuJu Smith-Schuster,WR,PIT,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,2.1,3.1,4.1
Nick Boyle,TE,BAL,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,2.0,3.0,4.0
Daniel Brown,TE,NYJ,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,8.0,8.5,9.0
Gerald Everett,TE,LAR,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,2.0,2.5,3.0
Breshad Perriman,WR,TAM,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,2.0,2.5,3.0
Irv Smith,TE,MIN,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,8.0,9.5,11.0
Jarius Wright,WR,CAR,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,1.9,2.4,2.9
Darren Fells,TE,HOU,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,1.8,2.3,2.8
Mike Gesicki,TE,MIA,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,1.8,3.8,5.8
