name,position,team,fumbles,ints,pass_td,pass_yds,rec_tds,rec_yds,carries,rush_td,rush_yds,pts_std,pts_half,pts_ppr
Alvin Kamara,RB,NOR,0.0,0.0,0.0,0.0,0.0,15.0,13.0,0.0,45.0,6.0,6.5,7.0
Kerryon Johnson,RB,DET,0.0,0.0,0.0,0.0,1.0,47.0,12.0,0.0,41.0,14.8,15.8,16.8
Malcolm Brown,RB,LAR,0.0,0.0,0.0,0.0,0.0,10.0,6.0,0.0,37.0,4.7,5.2,5.7
Christian McCaffrey,RB,CAR,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,37.0,5.300000000000002,6.300000000000002,7.300000000000002
Phillip Lindsay,RB,DEN,0.0,0.0,0.0,0.0,0.0,30.0,13.0,0.0,36.0,6.6,8.6,10.6
Jeff Wilson,RB,SFO,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,34.0,15.4,15.4,15.4
James Conner,RB,PIT,0.0,0.0,0.0,0.0,0.0,12.0,11.0,1.0,33.0,10.5,12.0,13.5
Ito Smith,RB,ATL,0.0,0.0,0.0,0.0,0.0,13.0,4.0,0.0,32.0,4.5,5.5,6.5
Duke Johnson,RB,HOU,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,31.0,3.1,3.1,3.1
Ty Johnson,RB,DET,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,30.0,3.6,4.6,5.6
Miles Sanders,RB,PHI,0.0,0.0,0.0,0.0,0.0,9.0,10.0,0.0,28.0,3.7,5.199999999999998,6.699999999999998
Jamaal Williams,RB,GNB,0.0,0.0,0.0,0.0,1.0,13.0,9.0,0.0,28.0,10.1,11.6,13.1
Alexander Mattison,RB,MIN,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,25.0,2.5,2.5,2.5
Ty Montgomery,RB,NYJ,0.0,0.0,0.0,0.0,0.0,15.0,3.0,0.0,25.0,4.0,5.5,7.0
Adrian Peterson,RB,WAS,0.0,0.0,0.0,0.0,0.0,7.0,10.0,1.0,25.0,9.2,10.2,11.2
LeSean McCoy,RB,KAN,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,23.0,2.3,3.8,5.3
Benny Snell,RB,PIT,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.0,2.3,2.3,2.3
Devonta Freeman,RB,ATL,0.0,0.0,0.0,0.0,0.0,42.0,11.0,0.0,22.0,6.4,7.9,9.4
Tony Pollard,RB,DAL,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,22.0,2.5,3.0,3.5
Rex Burkhead,RB,NWE,0.0,0.0,0.0,0.0,0.0,47.0,5.0,0.0,21.0,6.800000000000002,7.800000000000002,8.8
Bennie Fowler,WR,NYG,0.0,0.0,0.0,0.0,0.0,51.0,1.0,0.0,20.0,7.1,9.6,12.1
Kenyan Drake,RB,MIA,0.0,0.0,0.0,0.0,0.0,29.0,6.0,0.0,19.0,4.8,7.3,9.8
Tarik Cohen,RB,CHI,0.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,18.0,2.5,3.5,4.5
Jordan Howard,RB,PHI,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,18.0,2.6,3.1,3.6
Jaylen Samuels,RB,PIT,0.0,0.0,0.0,0.0,0.0,13.0,3.0,0.0,18.0,3.1,3.6,4.1
Joe Mixon,RB,CIN,0.0,0.0,0.0,0.0,0.0,10.0,11.0,0.0,17.0,2.7,4.2,5.7
Steven Sims,WR,WAS,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,16.0,1.9,2.4000000000000004,2.9000000000000004
Mark Walton,RB,MIA,0.0,0.0,0.0,0.0,0.0,12.0,3.0,0.0,15.0,2.7,3.2,3.7
Taylor Gabriel,WR,CHI,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,14.0,2.5,3.0,3.5
David Johnson,RB,ARI,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,14.0,7.4,7.9,8.4
Randall Cobb,WR,DAL,0.0,0.0,0.0,0.0,0.0,24.0,2.0,0.0,11.0,3.5,6.0,8.5
Gus Edwards,RB,BAL,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,11.0,1.1,1.1,1.1
James White,RB,NWE,0.0,0.0,0.0,0.0,1.0,19.0,3.0,0.0,10.0,8.9,10.4,11.9
Nyheim Hines,RB,IND,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,9.0,1.4,1.9,2.4
Ronald Jones,RB,TAM,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,9.0,0.9,0.9,0.9
Dion Lewis,RB,TEN,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,9.0,1.4,1.9,2.4
DeAndre Washington,RB,OAK,0.0,0.0,0.0,0.0,0.0,26.0,3.0,0.0,9.0,3.5,4.5,5.5
Robert Woods,WR,LAR,0.0,0.0,0.0,0.0,0.0,33.0,1.0,0.0,9.0,4.2,5.2,6.2
C.J. Anderson,RB,DET,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8.0,0.8,0.8,0.8
D'Ernest Johnson,RB,CLE,0.0,0.0,0.0,0.0,0.0,42.0,3.0,0.0,8.0,5.0,6.5,8.0
Damien Williams,RB,KAN,0.0,0.0,0.0,0.0,0.0,48.0,9.0,0.0,8.0,5.6,7.1,8.6
Latavius Murray,RB,NOR,0.0,0.0,0.0,0.0,0.0,16.0,5.0,0.0,7.0,2.3,2.8,3.3
C.J. Prosise,RB,SEA,0.0,0.0,0.0,0.0,0.0,13.0,2.0,0.0,7.0,2.0,3.5,5.0
Deebo Samuel,WR,SFO,0.0,0.0,0.0,0.0,1.0,86.0,2.0,0.0,7.0,15.3,17.8,20.3
Kalen Ballage,RB,MIA,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,6.0,1.2,1.7,2.2
Giovani Bernard,RB,CIN,0.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0,6.0,1.2999999999999998,1.7999999999999998,2.3
Kyle Juszczyk,RB,SFO,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,6.0,1.1,1.6,2.1
Cooper Kupp,WR,LAR,0.0,0.0,0.0,0.0,0.0,120.0,1.0,0.0,6.0,12.6,15.1,17.6
Antonio Brown,WR,NWE,0.0,0.0,0.0,0.0,1.0,56.0,1.0,0.0,5.0,12.1,14.1,16.1
Justice Hill,RB,BAL,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,4.0,1.4,1.9,2.4
Isaiah McKenzie,WR,BUF,0.0,0.0,0.0,0.0,1.0,40.0,1.0,0.0,4.0,10.4,11.4,12.4
Wendell Smallwood,RB,WAS,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,4.0,1.3,2.3,3.3
James Develin,RB,NWE,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.3,0.3,0.3
Jalen Richard,RB,OAK,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,0.5,1.5,2.5
Chris Thompson,RB,WAS,0.0,0.0,0.0,0.0,0.0,48.0,2.0,0.0,3.0,5.1,7.6,10.1
Ameer Abdullah,RB,MIN,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.2,0.2,0.2
Brandin Cooks,WR,LAR,0.0,0.0,0.0,0.0,1.0,74.0,1.0,0.0,2.0,13.6,15.1,16.6
Chase Edmonds,RB,ARI,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,2.0,1.7,2.7,3.7
J.D. McKissic,RB,DET,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.2,0.2,0.2
Curtis Samuel,WR,CAR,0.0,0.0,0.0,0.0,0.0,91.0,1.0,0.0,2.0,9.3,11.8,14.3
Mike Davis,RB,CHI,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.1,0.1,0.1
Patrick DiMarco,RB,BUF,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.4,0.9,1.4
Julian Edelman,WR,NWE,0.0,0.0,0.0,0.0,0.0,51.0,1.0,0.0,1.0,5.199999999999998,7.199999999999998,9.2
Adam Humphries,WR,TEN,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,1.0,2.0
Darwin Thompson,RB,KAN,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1,0.1,0.1
Gerald Everett,TE,LAR,0.0,0.0,0.0,0.0,0.0,21.0,1.0,0.0,0.0,2.1,3.6,5.1
Jakeem Grant,WR,MIA,0.0,0.0,0.0,0.0,0.0,22.0,1.0,0.0,-4.0,1.8000000000000005,3.3000000000000003,4.800000000000002
Demarcus Robinson,WR,KAN,0.0,0.0,0.0,0.0,2.0,172.0,0.0,0.0,0.0,29.2,32.2,35.2
Odell Beckham,WR,CLE,0.0,0.0,0.0,0.0,1.0,161.0,0.0,0.0,0.0,22.1,25.1,28.1
Tyler Boyd,WR,CIN,0.0,0.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0,12.2,17.2,22.2
Chris Godwin,WR,TAM,0.0,0.0,0.0,0.0,1.0,121.0,0.0,0.0,0.0,18.1,22.1,26.1
Kenny Golladay,WR,DET,0.0,0.0,0.0,0.0,1.0,117.0,0.0,0.0,0.0,17.7,21.7,25.7
Christian Kirk,WR,ARI,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,11.4,14.4,17.4
Mark Andrews,TE,BAL,0.0,0.0,0.0,0.0,1.0,112.0,0.0,0.0,0.0,17.2,21.2,25.2
John Ross,WR,CIN,0.0,0.0,0.0,0.0,1.0,112.0,0.0,0.0,0.0,17.2,19.2,21.2
Greg Olsen,TE,CAR,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,11.0,14.0,17.0
Nelson Agholor,WR,PHI,0.0,0.0,0.0,0.0,1.0,107.0,0.0,0.0,0.0,16.7,20.7,24.7
Travis Kelce,TE,KAN,0.0,0.0,0.0,0.0,1.0,107.0,0.0,0.0,0.0,16.7,20.2,23.7
Davante Adams,WR,GNB,0.0,0.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,10.6,14.1,17.6
Julio Jones,WR,ATL,0.0,0.0,0.0,0.0,2.0,106.0,0.0,0.0,0.0,22.6,25.1,27.6
Calvin Ridley,WR,ATL,0.0,0.0,0.0,0.0,1.0,105.0,0.0,0.0,0.0,16.5,20.5,24.5
Larry Fitzgerald,WR,ARI,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,10.4,12.9,15.4
Keenan Allen,WR,LAC,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,9.8,13.8,17.8
Emmanuel Sanders,WR,DEN,0.0,0.0,0.0,0.0,1.0,98.0,0.0,0.0,0.0,15.8,21.3,26.8
D.J. Moore,WR,CAR,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,8.9,13.4,17.9
Michael Thomas,WR,NOR,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,8.9,13.9,18.9
Marquise Brown,WR,BAL,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,8.6,12.6,16.6
JuJu Smith-Schuster,WR,PIT,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,8.4,10.9,13.4
Cole Beasley,WR,BUF,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,8.3,10.3,12.3
Mike Williams,WR,LAC,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,8.3,9.8,11.3
Robby Anderson,WR,NYJ,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,8.1,10.1,12.1
Tyler Lockett,WR,SEA,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,7.9,12.9,17.9
Marquise Goodwin,WR,SFO,0.0,0.0,0.0,0.0,1.0,77.0,0.0,0.0,0.0,13.7,15.2,16.7
Adam Thielen,WR,MIN,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,7.5,10.0,12.5
Devin Smith,WR,DAL,0.0,0.0,0.0,0.0,1.0,74.0,0.0,0.0,0.0,13.4,14.9,16.4
Chris Conley,WR,JAX,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,7.3,9.3,11.3
John Brown,WR,BUF,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,7.2,10.7,14.2
Zach Ertz,TE,PHI,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,7.2,11.2,15.2
Michael Gallup,WR,DAL,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,6.8,9.8,12.8
Darren Waller,TE,OAK,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,6.3,9.3,12.3
Preston Williams,WR,MIA,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,6.3,8.3,10.3
Terry McLaurin,WR,WAS,0.0,0.0,0.0,0.0,1.0,62.0,0.0,0.0,0.0,12.2,14.7,17.2
Chad Beebe,WR,MIN,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,6.1,6.6,7.1
Mike Evans,WR,TAM,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,6.1,8.1,10.1
Mecole Hardman,WR,KAN,0.0,0.0,0.0,0.0,1.0,61.0,0.0,0.0,0.0,12.1,14.1,16.1
D.K. Metcalf,WR,SEA,0.0,0.0,0.0,0.0,1.0,61.0,0.0,0.0,0.0,12.1,13.6,15.1
DJ Chark,WR,JAX,0.0,0.0,0.0,0.0,1.0,55.0,0.0,0.0,0.0,11.5,15.0,18.5
George Kittle,TE,SFO,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,5.4,6.9,8.4
Malik Turner,WR,SEA,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,5.4,6.9,8.4
Will Dissly,TE,SEA,0.0,0.0,0.0,0.0,2.0,50.0,0.0,0.0,0.0,17.0,19.5,22.0
Mack Hollins,WR,PHI,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,5.0,7.5,10.0
Damion Ratley,WR,CLE,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,5.0,6.0,7.0
Stefon Diggs,WR,MIN,1.0,0.0,0.0,0.0,1.0,49.0,0.0,0.0,0.0,8.9,9.4,9.9
Tre'Quan Smith,WR,NOR,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,4.9,6.4,7.9
Sammy Watkins,WR,KAN,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,4.9,7.9,10.9
Evan Engram,TE,NYG,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,4.8,7.8,10.8
Tyrell Williams,WR,OAK,0.0,0.0,0.0,0.0,1.0,46.0,0.0,0.0,0.0,10.6,13.1,15.6
Damiere Byrd,WR,ARI,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,4.5,7.5,10.5
Amari Cooper,WR,DAL,0.0,0.0,0.0,0.0,1.0,44.0,0.0,0.0,0.0,10.4,12.4,14.4
T.Y. Hilton,WR,IND,0.0,0.0,0.0,0.0,1.0,43.0,0.0,0.0,0.0,10.3,12.3,14.3
Marvin Jones,WR,DET,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,4.3,6.8,9.3
Allen Robinson,WR,CHI,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,4.1,6.1,8.1
Jamison Crowder,WR,NYJ,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,4.0,6.0,8.0
Will Fuller,WR,HOU,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,4.0,6.0,8.0
DeAndre Hopkins,WR,HOU,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,4.0,6.5,9.0
Courtland Sutton,WR,DEN,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,4.0,6.0,8.0
Phillip Dorsett,WR,NWE,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,3.9,5.4,6.9
Delanie Walker,TE,TEN,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,3.9,5.9,7.9
Corey Davis,WR,TEN,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,3.8,5.3,6.8
T.J. Jones,WR,NYG,0.0,0.0,0.0,0.0,1.0,38.0,0.0,0.0,0.0,9.8,11.3,12.8
Vance McDonald,TE,PIT,0.0,0.0,0.0,0.0,2.0,38.0,0.0,0.0,0.0,15.8,19.3,22.8
Kenny Stills,WR,HOU,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,3.8,4.8,5.8
Trey Quinn,WR,WAS,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,3.6,5.6,7.6
Austin Hooper,TE,ATL,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,3.4,5.4,7.4
Derek Carrier,TE,OAK,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,3.3,4.8,6.3
Noah Fant,TE,DEN,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,3.3,5.3,7.3
Matt LaCosse,TE,NWE,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,3.3,4.3,5.3
Jarvis Landry,WR,CLE,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,3.2,4.7,6.2
KeeSean Johnson,WR,ARI,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,3.1,3.6,4.1
Cody Latimer,WR,NYG,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,3.0,4.5,6.0
Hunter Renfrow,WR,OAK,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,3.0,5.0,7.0
Vernon Davis,TE,WAS,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,2.9,4.4,5.9
Cody Core,WR,NYG,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,2.8,4.3,5.8
Dontrelle Inman,WR,LAC,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,2.8,3.3,3.8
James O'Shaughnessy,TE,JAX,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,2.8,4.8,6.8
Jordan Akins,TE,HOU,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,2.5,3.5,4.5
Geronimo Allison,WR,GNB,1.0,0.0,0.0,0.0,1.0,25.0,0.0,0.0,0.0,6.5,8.5,10.5
A.J. Brown,WR,TEN,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,2.5,4.0,5.5
Jared Cook,TE,NOR,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,2.5,3.5,4.5
Eric Ebron,TE,IND,0.0,0.0,0.0,0.0,1.0,25.0,0.0,0.0,0.0,8.5,10.0,11.5
Drew Sample,TE,CIN,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,2.5,3.5,4.5
