name,position,team,fumbles,ints,pass_td,pass_yds,rec_tds,rec_yds,carries,rush_td,rush_yds,pts_std,pts_half,pts_ppr
Seth Roberts,WR,BAL,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.9,1.4,1.9
Lee Smith,TE,BUF,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.9,1.4,1.9
Tyler Higbee,TE,LAR,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.8,1.3,1.8
Andy Isabella,WR,ARI,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.8,1.8,2.8
Noah Fant,TE,DEN,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.7,1.2,1.7
Jesse James,TE,DET,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.7,1.2,1.7
Evan Engram,TE,NYG,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.6,1.1,1.6
Will Fuller,WR,HOU,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.6,1.1,1.6
Taylor Gabriel,WR,CHI,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.6,1.1,1.6
KeeSean Johnson,WR,ARI,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.6,1.1,1.6
Dwayne Washington,RB,NOR,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.6,1.1,1.6
Javon Wims,WR,CHI,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,6.6,7.1,7.6
Diontae Spencer,WR,DEN,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.5,1.0,1.5
Maxx Williams,TE,ARI,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.5,1.0,1.5
Damiere Byrd,WR,ARI,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.4,0.9,1.4
DaeSean Hamilton,WR,DEN,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.4,1.4,2.4
Trent Sherfield,WR,ARI,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.4,0.9,1.4
Chris Moore,RB,BAL,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.3,0.8,1.3
Drew Sample,TE,CIN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.3,0.8,1.3
Mohamed Sanu,WR,ATL,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.3,0.8,1.3
Keelan Cole,WR,JAX,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,6.2,6.7,7.2
Ross Dwelley,TE,SFO,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.2,0.7,1.2
Levine Toilolo,TE,SFO,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.2,0.7,1.2
Braxton Berrios,WR,NYJ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.9,-1.4,-0.8999999999999999
Ryan Griffin,TE,NYJ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.6,1.1
Blake Jarwin,TE,DAL,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.1,6.6,7.1
Eric Tomlinson,TE,NWE,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.6,1.1
Ryan Kalil,TE,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
De'Anthony Thomas,WR,KAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
