name,position,team,fumbles,ints,pass_td,pass_yds,rec_tds,rec_yds,carries,rush_td,rush_yds,pts_std,pts_half,pts_ppr
Robert Griffin,QB,BAL,0.0,0.0,0.0,39.0,0.0,0.0,3.0,0.0,-3.0,1.26,1.26,1.26
Nick Foles,QB,JAX,0.0,0.0,0.0,272.0,0.0,0.0,3.0,0.0,20.0,12.88,12.88,12.88
Tim Boyle,QB,GNB,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6
Jacoby Brissett,QB,IND,0.0,0.0,0.0,129.0,0.0,0.0,4.0,1.0,20.0,13.16,13.16,13.16
Aaron Rodgers,QB,GNB,1.0,0.0,1.0,104.0,0.0,0.0,3.0,0.0,13.0,7.460000000000001,7.460000000000001,7.460000000000001
Carson Wentz,QB,PHI,2.0,2.0,1.0,256.0,0.0,0.0,5.0,0.0,27.0,8.940000000000003,8.940000000000003,8.940000000000003
Russell Wilson,QB,SEA,1.0,1.0,1.0,200.0,0.0,0.0,3.0,0.0,15.0,9.5,9.5,9.5
Tom Brady,QB,NWE,0.0,0.0,1.0,190.0,0.0,0.0,2.0,0.0,-3.0,11.3,11.3,11.3
Mitchell Trubisky,QB,CHI,0.0,2.0,1.0,278.0,0.0,0.0,7.0,1.0,18.0,18.92,18.92,18.92
Ryan Fitzpatrick,QB,MIA,0.0,2.0,2.0,214.0,0.0,0.0,5.0,1.0,45.0,23.06,23.06,23.06
Dak Prescott,QB,DAL,0.0,1.0,0.0,212.0,0.0,0.0,1.0,0.0,4.0,6.880000000000001,6.880000000000001,6.880000000000001
Mike Glennon,QB,OAK,1.0,0.0,0.0,20.0,0.0,0.0,2.0,0.0,0.0,-1.2,-1.2,-1.2
Jared Goff,QB,LAR,0.0,2.0,0.0,212.0,0.0,0.0,1.0,0.0,-1.0,4.380000000000001,4.380000000000001,4.380000000000001
Matt Ryan,QB,ATL,1.0,1.0,0.0,271.0,0.0,0.0,1.0,0.0,8.0,7.6400000000000015,7.6400000000000015,7.6400000000000015
Derek Carr,QB,OAK,0.0,1.0,0.0,127.0,0.0,0.0,1.0,0.0,11.0,4.18,4.18,4.18
Jeff Driskel,QB,DET,0.0,3.0,1.0,207.0,0.0,0.0,9.0,0.0,63.0,12.579999999999998,12.579999999999998,12.579999999999998
Dwayne Haskins,QB,WAS,1.0,1.0,0.0,156.0,0.0,0.0,3.0,0.0,28.0,5.039999999999999,5.039999999999999,5.039999999999999
Mason Rudolph,QB,PIT,0.0,1.0,0.0,85.0,0.0,0.0,4.0,0.0,4.0,1.7999999999999998,1.7999999999999998,1.7999999999999998
Steven Sims,WR,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Allen,QB,DEN,0.0,1.0,0.0,82.0,0.0,0.0,2.0,0.0,8.0,2.08,2.08,2.08
Derrick Henry,RB,TEN,1.0,0.0,0.0,0.0,0.0,16.0,19.0,2.0,159.0,27.5,28.0,28.5
Rashaad Penny,RB,SEA,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,129.0,18.9,18.9,18.9
Mark Ingram,RB,BAL,0.0,0.0,0.0,0.0,1.0,7.0,15.0,1.0,111.0,23.8,24.3,24.8
Nick Chubb,RB,CLE,0.0,0.0,0.0,0.0,0.0,58.0,21.0,1.0,106.0,22.4,23.9,25.4
Devin Singletary,RB,BUF,0.0,0.0,0.0,0.0,0.0,8.0,21.0,0.0,106.0,11.4,11.9,12.4
Jonathan Williams,RB,IND,0.0,0.0,0.0,0.0,0.0,17.0,26.0,1.0,104.0,18.1,19.6,21.1
Bo Scarbrough,RB,DET,1.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,98.0,7.800000000000002,7.800000000000002,7.800000000000002
Benny Snell,RB,PIT,0.0,0.0,0.0,0.0,0.0,5.0,21.0,0.0,98.0,10.3,10.8,11.3
Leonard Fournette,RB,JAX,0.0,0.0,0.0,0.0,0.0,62.0,24.0,2.0,97.0,27.9,32.4,36.9
Ezekiel Elliott,RB,DAL,0.0,0.0,0.0,0.0,0.0,40.0,21.0,0.0,86.0,12.6,14.6,16.6
Sony Michel,RB,NWE,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,85.0,8.5,8.5,8.5
Joe Mixon,RB,CIN,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,79.0,7.9,7.9,7.9
Carlos Hyde,RB,HOU,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,67.0,6.7,6.7,6.7
Frank Gore,RB,BUF,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,65.0,6.5,6.5,6.5
Christian McCaffrey,RB,CAR,0.0,0.0,0.0,0.0,1.0,69.0,22.0,1.0,64.0,25.3,29.8,34.3
Latavius Murray,RB,NOR,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,64.0,12.4,12.4,12.4
Miles Sanders,RB,PHI,0.0,0.0,0.0,0.0,0.0,23.0,12.0,0.0,63.0,8.6,10.1,11.6
Saquon Barkley,RB,NYG,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,59.0,6.0,7.0,8.0
Phillip Lindsay,RB,DEN,0.0,0.0,0.0,0.0,0.0,11.0,13.0,0.0,57.0,6.800000000000002,7.300000000000002,7.800000000000002
Gus Edwards,RB,BAL,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,55.0,5.5,5.5,5.5
Alvin Kamara,RB,NOR,0.0,0.0,0.0,0.0,0.0,48.0,11.0,0.0,54.0,10.2,14.7,19.2
Nyheim Hines,RB,IND,0.0,0.0,0.0,0.0,0.0,10.0,9.0,0.0,51.0,6.1,7.1,8.1
Ronald Jones,RB,TAM,0.0,0.0,0.0,0.0,0.0,16.0,12.0,1.0,51.0,12.7,14.2,15.7
Le'Veon Bell,RB,NYJ,0.0,0.0,0.0,0.0,0.0,59.0,12.0,0.0,49.0,10.8,13.3,15.8
Raheem Mostert,RB,SFO,0.0,0.0,0.0,0.0,0.0,22.0,6.0,1.0,45.0,12.7,13.2,13.7
Jamaal Williams,RB,GNB,0.0,0.0,0.0,0.0,0.0,35.0,11.0,0.0,45.0,8.0,11.5,15.0
Kerrith Whyte,RB,PIT,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,43.0,4.3,4.3,4.3
Curtis Samuel,WR,CAR,0.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,40.0,4.9,5.4,5.9
Tevin Coleman,RB,SFO,0.0,0.0,0.0,0.0,0.0,10.0,11.0,1.0,39.0,10.9,11.9,12.9
Aaron Jones,RB,GNB,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,38.0,3.8,3.8,3.8
Kareem Hunt,RB,CLE,0.0,0.0,0.0,0.0,0.0,9.0,8.0,1.0,37.0,10.6,11.6,12.6
Josh Jacobs,RB,OAK,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,34.0,3.6,4.1,4.6
Peyton Barber,RB,TAM,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,32.0,3.2,3.2,3.2
Derrius Guice,RB,WAS,0.0,0.0,0.0,0.0,0.0,6.0,10.0,0.0,32.0,3.8,4.300000000000002,4.800000000000002
Justice Hill,RB,BAL,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,27.0,2.7,2.7,2.7
Adrian Peterson,RB,WAS,0.0,0.0,0.0,0.0,0.0,22.0,10.0,0.0,27.0,4.9,5.4,5.9
Jeff Wilson,RB,SFO,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,2.7,2.7,2.7
Chris Carson,RB,SEA,0.0,0.0,0.0,0.0,0.0,31.0,8.0,0.0,26.0,5.7,7.7,9.7
Tarik Cohen,RB,CHI,0.0,0.0,0.0,0.0,0.0,29.0,6.0,0.0,25.0,5.4,8.9,12.4
Robert Foster,WR,BUF,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,22.0,4.6,5.1,5.6
Todd Gurley,RB,LAR,0.0,0.0,0.0,0.0,0.0,-3.0,6.0,0.0,22.0,1.9,3.4000000000000004,4.9
Duke Johnson,RB,HOU,0.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,22.0,3.0,3.5,4.0
David Montgomery,RB,CHI,0.0,0.0,0.0,0.0,0.0,9.0,13.0,0.0,22.0,3.1,4.1,5.1
Sterling Shepard,WR,NYG,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,22.0,3.7,6.2,8.7
Allen Lazard,WR,GNB,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,21.0,2.8,3.3,3.8
Dion Lewis,RB,TEN,0.0,0.0,0.0,0.0,0.0,24.0,5.0,0.0,21.0,4.5,5.0,5.5
Royce Freeman,RB,DEN,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,20.0,2.9,3.9,4.9
Patrick Laird,RB,MIA,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,20.0,2.0,2.0,2.0
Qadree Ollison,RB,ATL,0.0,0.0,0.0,0.0,0.0,7.0,8.0,1.0,20.0,8.7,9.2,9.7
Tony Pollard,RB,DAL,0.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,19.0,2.8,4.3,5.8
DeAndre Washington,RB,OAK,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,19.0,1.9,2.4,2.9
Jay Ajayi,RB,PHI,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,16.0,1.6,1.6,1.6
Bilal Powell,RB,NYJ,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,15.0,2.0,2.5,3.0
Calvin Ridley,WR,ATL,0.0,0.0,0.0,0.0,1.0,85.0,1.0,0.0,15.0,16.0,19.0,22.0
Brian Hill,RB,ATL,0.0,0.0,0.0,0.0,0.0,13.0,9.0,0.0,14.0,2.7,4.2,5.7
Kalen Ballage,RB,MIA,0.0,0.0,0.0,0.0,0.0,13.0,7.0,0.0,13.0,2.6,3.1,3.6
Dare Ogunbowale,RB,TAM,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,1.2,1.2,1.2
Brandon Bolden,RB,NWE,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,1.1,1.1,1.1
Ty Johnson,RB,DET,0.0,0.0,0.0,0.0,0.0,10.0,4.0,0.0,11.0,2.1,3.1,4.1
Myles Gaskin,RB,MIA,0.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,10.0,1.7,2.2,2.7
D.J. Moore,WR,CAR,0.0,0.0,0.0,0.0,2.0,126.0,1.0,0.0,8.0,25.4,28.4,31.4
Trey Edmunds,RB,PIT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.7,0.7,0.7
Josh Adams,RB,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,0.6,0.6,0.6
Jaylen Samuels,RB,PIT,0.0,0.0,0.0,0.0,0.0,26.0,2.0,0.0,6.0,3.2,4.7,6.2
James White,RB,NWE,0.0,0.0,0.0,0.0,0.0,-6.0,2.0,0.0,5.0,-0.09999999999999998,0.4,0.9
David Moore,WR,SEA,0.0,0.0,0.0,0.0,0.0,31.0,1.0,0.0,4.0,3.5,4.0,4.5
Jalen Richard,RB,OAK,0.0,0.0,0.0,0.0,0.0,47.0,2.0,0.0,4.0,5.1000000000000005,8.100000000000001,11.1
Jonnu Smith,TE,TEN,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.4,0.4,0.4
Albert Wilson,WR,MIA,0.0,0.0,0.0,0.0,0.0,33.0,1.0,0.0,4.0,3.7,6.699999999999998,9.7
Rex Burkhead,RB,NWE,0.0,0.0,0.0,0.0,0.0,14.0,2.0,0.0,3.0,1.7,2.7,3.7
J.D. McKissic,RB,DET,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,3.0,2.0,3.0,4.0
T.J. Logan,RB,TAM,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.2,0.2,0.2
Ty Montgomery,RB,NYJ,0.0,0.0,0.0,0.0,0.0,21.0,5.0,0.0,2.0,2.3000000000000003,2.8000000000000003,3.3000000000000003
Brandin Cooks,WR,LAR,0.0,0.0,0.0,0.0,0.0,32.0,1.0,0.0,1.0,3.3000000000000003,4.300000000000002,5.300000000000002
Wayne Gallman,RB,NYG,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1,0.1,0.1
Alex Armah,RB,CAR,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Malcolm Brown,RB,LAR,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Alec Ingold,RB,OAK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Richie James,WR,SFO,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Giovani Bernard,RB,CIN,0.0,0.0,0.0,0.0,0.0,31.0,1.0,0.0,-1.0,3.0,4.5,6.0
Garrett Gilbert,QB,CLE,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,-0.1,-0.1,-0.1
Case Keenum,QB,WAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,-0.1,-0.1,-0.1
Scott Miller,WR,TAM,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,-2.0,0.6000000000000001,1.1,1.6
Isaiah McKenzie,WR,BUF,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,-5.0,0.8,1.8,2.8
Kalif Raymond,WR,TEN,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,-5.0,0.8999999999999999,1.4,1.9
Chris Godwin,WR,TAM,0.0,0.0,0.0,0.0,2.0,184.0,0.0,0.0,0.0,30.4,33.9,37.4
Jarvis Landry,WR,CLE,0.0,0.0,0.0,0.0,2.0,148.0,0.0,0.0,0.0,26.8,31.8,36.8
Will Fuller,WR,HOU,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,14.0,17.5,21.0
A.J. Brown,WR,TEN,0.0,0.0,0.0,0.0,1.0,135.0,0.0,0.0,0.0,19.5,21.5,23.5
Allen Robinson,WR,CHI,0.0,0.0,0.0,0.0,1.0,131.0,0.0,0.0,0.0,19.1,22.1,25.1
George Kittle,TE,SFO,0.0,0.0,0.0,0.0,1.0,129.0,0.0,0.0,0.0,18.9,21.9,24.9
Tyler Boyd,WR,CIN,1.0,0.0,0.0,0.0,1.0,101.0,0.0,0.0,0.0,14.1,16.6,19.1
Michael Thomas,WR,NOR,0.0,0.0,0.0,0.0,1.0,101.0,0.0,0.0,0.0,16.1,21.1,26.1
Jared Cook,TE,NOR,0.0,0.0,0.0,0.0,1.0,99.0,0.0,0.0,0.0,15.9,18.9,21.9
James Washington,WR,PIT,0.0,0.0,0.0,0.0,1.0,98.0,0.0,0.0,0.0,15.8,17.3,18.8
Robert Woods,WR,LAR,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,9.7,12.7,15.7
DeAndre Hopkins,WR,HOU,0.0,0.0,0.0,0.0,2.0,94.0,0.0,0.0,0.0,21.4,24.4,27.4
Julian Edelman,WR,NWE,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,9.3,13.3,17.3
Zach Ertz,TE,PHI,0.0,0.0,0.0,0.0,1.0,91.0,0.0,0.0,0.0,15.1,21.1,27.1
DeVante Parker,WR,MIA,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,9.1,12.1,15.1
Robby Anderson,WR,NYJ,0.0,0.0,0.0,0.0,1.0,86.0,0.0,0.0,0.0,14.6,16.6,18.6
Randall Cobb,WR,DAL,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,8.6,10.6,12.6
Odell Beckham,WR,CLE,0.0,0.0,0.0,0.0,1.0,84.0,0.0,0.0,0.0,14.4,17.4,20.4
Anthony Miller,WR,CHI,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,7.7,10.7,13.7
Cole Beasley,WR,BUF,0.0,0.0,0.0,0.0,1.0,76.0,0.0,0.0,0.0,13.6,16.6,19.6
Russell Gage,WR,ATL,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,7.6,11.6,15.6
Jakobi Meyers,WR,NWE,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,7.4,9.4,11.4
Terry McLaurin,WR,WAS,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,7.2,9.7,12.2
Braxton Berrios,WR,NYJ,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,6.9,7.4,7.9
Dede Westbrook,WR,JAX,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,6.9,10.9,14.9
Julio Jones,WR,ATL,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,6.8,9.3,11.8
Darius Slayton,WR,NYG,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,6.7,8.7,10.7
Kenny Golladay,WR,DET,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,6.1,8.1,10.1
Michael Gallup,WR,DAL,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,5.5,7.5,9.5
Miles Boykin,WR,BAL,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,5.4,6.4,7.4
Jaeden Graham,TE,ATL,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,5.3,5.8,6.3
Mike Evans,WR,TAM,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,5.0,7.0,9.0
Deebo Samuel,WR,SFO,0.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,11.0,12.0,13.0
Chris Conley,WR,JAX,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,4.9,6.9,8.9
Marvin Jones,WR,DET,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,4.6,7.1,9.6
Mark Andrews,TE,BAL,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,4.5,5.5,6.5
Eric Ebron,TE,IND,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,4.4,6.4,8.4
Greg Olsen,TE,CAR,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,4.4,6.9,9.4
Breshad Perriman,WR,TAM,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,4.4,4.9,5.4
Davante Adams,WR,GNB,0.0,0.0,0.0,0.0,1.0,43.0,0.0,0.0,0.0,10.3,13.8,17.3
JJ Arcega-Whiteside,WR,PHI,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,4.3,5.3,6.3
Alex Erickson,WR,CIN,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,4.3,5.3,6.3
Kelvin Harmon,WR,WAS,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,4.3,5.8,7.3
Marquise Brown,WR,BAL,0.0,0.0,0.0,0.0,2.0,42.0,0.0,0.0,0.0,16.2,18.7,21.2
Allen Hurns,WR,MIA,0.0,0.0,0.0,0.0,1.0,42.0,0.0,0.0,0.0,10.2,12.2,14.2
Darren Waller,TE,OAK,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,4.1,5.6,7.1
Greg Ward,WR,PHI,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,4.0,7.0,10.0
John Brown,WR,BUF,0.0,0.0,0.0,0.0,1.0,39.0,0.0,0.0,0.0,9.9,10.9,11.9
Seth Roberts,WR,BAL,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,3.9,5.4,6.9
DJ Chark,WR,JAX,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,3.8,6.3,8.8
Ted Ginn,WR,NOR,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,3.8,4.8,5.8
Tyler Lockett,WR,SEA,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,3.8,4.3,4.8
Nick O'Leary,TE,JAX,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,3.6,5.6,7.6
Deon Cain,WR,PIT,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,3.5,4.0,4.5
Cooper Kupp,WR,LAR,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,3.5,6.5,9.5
D.K. Metcalf,WR,SEA,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,3.5,5.0,6.5
Golden Tate,WR,NYG,0.0,0.0,0.0,0.0,1.0,33.0,0.0,0.0,0.0,9.3,10.8,12.3
Malik Turner,WR,SEA,0.0,0.0,0.0,0.0,1.0,33.0,0.0,0.0,0.0,9.3,9.8,10.3
Dallas Goedert,TE,PHI,1.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,1.2000000000000002,4.7,8.2
Hunter Renfrow,WR,OAK,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,3.1,4.6,6.1
Corey Davis,WR,TEN,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,2.9,3.9,4.9
Diontae Johnson,WR,PIT,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,2.9,4.4,5.9
Jack Doyle,TE,IND,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,2.8,4.3,5.8
Mike Gesicki,TE,MIA,0.0,0.0,0.0,0.0,1.0,28.0,0.0,0.0,0.0,8.8,10.3,11.8
Kendrick Bourne,WR,SFO,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,2.7,3.7,4.7
Jordan Matthews,WR,PHI,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,2.7,4.2,5.7
Courtland Sutton,WR,DEN,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,2.7,3.2,3.7
Jordan Akins,TE,HOU,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,2.6,4.1,5.6
Darren Fells,TE,HOU,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,2.4,2.9,3.4
Logan Thomas,TE,DET,0.0,0.0,0.0,0.0,1.0,24.0,0.0,0.0,0.0,8.4,9.4,10.4
Gerald Everett,TE,LAR,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,2.3,3.3,4.3
Jacob Hollister,TE,SEA,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,2.2,3.2,4.2
Vyncint Smith,WR,NYJ,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,2.2,2.7,3.2
Demaryius Thomas,WR,NYJ,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,2.2,3.2,4.2
Danny Amendola,WR,DET,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,2.1,3.6,5.1
Marvin Hall,WR,DET,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,2.1,2.6,3.1
Demetrius Harris,TE,CLE,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,2.0,3.0,4.0
Tyler Higbee,TE,LAR,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,2.0,4.5,7.0
Adam Humphries,WR,TEN,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,2.0,3.5,5.0
MyCole Pruitt,TE,TEN,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,2.0,2.5,3.0
Taylor Gabriel,WR,CHI,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,1.9,2.4,2.9
Andrew Beck,ERROR CHECK ME,DEN,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,1.8,2.3,2.8
Keelan Cole,WR,JAX,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,1.8,2.8,3.8
Jamison Crowder,WR,NYJ,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,1.8,2.8,3.8
T.Y. Hilton,WR,IND,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,1.8,3.3,4.8
Tyrell Williams,WR,OAK,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,1.8,2.8,3.8
Blake Jarwin,TE,DAL,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,1.7,3.2,4.7
Kaden Smith,TE,NYG,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,7.7,10.2,12.7
Christian Blake,WR,ATL,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1.6,2.6,3.6
Emmanuel Sanders,WR,SFO,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1.5,2.0,2.5
Noah Fant,TE,DEN,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.4,2.9,4.4
Tyler Kroft,TE,BUF,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.4,1.9,2.4
Willie Snead,RB,BAL,0.0,0.0,0.0,0.0,2.0,14.0,0.0,0.0,0.0,13.4,14.4,15.4
Ryan Griffin,TE,NYJ,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,7.3,8.8,10.3
Tre'Quan Smith,WR,NOR,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,7.3,7.8,8.3
