name,position,team,fumbles,ints,pass_td,pass_yds,rec_tds,rec_yds,carries,rush_td,rush_yds,pts_std,pts_half,pts_ppr
Trey Edmunds,TE,PIT,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Brett Kern,ERROR CHECK ME,TEN,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Zach Zenner,RB,ARI,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,1.3,1.8,2.3
Trevor Davis,WR,OAK,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,-1.0,1.4,1.9,2.4
J.D. McKissic,RB,DET,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,-1.0,0.1,1.6,3.1
Josh Reynolds,WR,LAR,0.0,0.0,0.0,0.0,1.0,73.0,1.0,0.0,-1.0,13.2,14.7,16.2
Teddy Bridgewater,QB,NOR,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-2.0,-0.2,-0.2,-0.2
Dare Ogunbowale,RB,TAM,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,-2.0,0.09999999999999998,0.6,1.1
Julian Edelman,WR,NWE,0.0,0.0,0.0,0.0,2.0,78.0,1.0,0.0,-3.0,19.5,23.5,27.5
Nick Mullens,QB,SFO,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,-3.0,-0.3,-0.3,-0.3
Michael Thomas,WR,NOR,0.0,0.0,0.0,0.0,1.0,112.0,1.0,0.0,-9.0,16.299999999999994,21.8,27.3
Cooper Kupp,WR,LAR,0.0,0.0,0.0,0.0,1.0,220.0,0.0,0.0,0.0,28.0,31.5,35.0
Mike Evans,WR,TAM,0.0,0.0,0.0,0.0,2.0,198.0,0.0,0.0,0.0,31.8,37.3,42.8
Julio Jones,WR,ATL,0.0,0.0,0.0,0.0,0.0,152.0,0.0,0.0,0.0,15.2,20.2,25.2
Stefon Diggs,WR,MIN,1.0,0.0,0.0,0.0,0.0,143.0,0.0,0.0,0.0,12.3,15.8,19.3
Kenny Golladay,WR,DET,1.0,0.0,0.0,0.0,2.0,123.0,0.0,0.0,0.0,22.3,25.3,28.3
DeAndre Hopkins,WR,HOU,0.0,0.0,0.0,0.0,0.0,109.0,0.0,0.0,0.0,10.9,16.4,21.9
Chris Conley,WR,JAX,0.0,0.0,0.0,0.0,1.0,103.0,0.0,0.0,0.0,16.3,18.3,20.3
JuJu Smith-Schuster,WR,PIT,0.0,0.0,0.0,0.0,1.0,103.0,0.0,0.0,0.0,16.3,18.8,21.3
Tyler Lockett,WR,SEA,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,10.0,13.0,16.0
Alex Erickson,WR,CIN,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,9.7,12.7,15.7
Danny Amendola,WR,DET,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,9.5,13.5,17.5
Tyrell Williams,WR,OAK,0.0,0.0,0.0,0.0,1.0,91.0,0.0,0.0,0.0,15.1,16.6,18.1
Charles Clay,TE,ARI,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,8.8,10.3,11.8
Hunter Renfrow,WR,OAK,0.0,0.0,0.0,0.0,1.0,88.0,0.0,0.0,0.0,14.8,16.8,18.8
George Kittle,TE,SFO,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,8.6,11.6,14.6
Golden Tate,WR,NYG,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,8.5,12.5,16.5
Diontae Johnson,WR,PIT,0.0,0.0,0.0,0.0,1.0,84.0,0.0,0.0,0.0,14.4,16.9,19.4
Jonnu Smith,TE,TEN,0.0,0.0,0.0,0.0,1.0,78.0,0.0,0.0,0.0,13.8,16.8,19.8
Tyler Eifert,TE,CIN,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,7.4,10.4,13.4
Courtland Sutton,WR,DEN,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,7.2,8.7,10.2
Calvin Ridley,WR,ATL,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,7.0,9.0,11.0
Mike Williams,WR,LAC,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,6.9,8.4,9.9
Anthony Miller,WR,CHI,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,6.7,8.2,9.7
Ryan Griffin,TE,NYJ,0.0,0.0,0.0,0.0,2.0,66.0,0.0,0.0,0.0,18.6,20.6,22.6
Austin Hooper,TE,ATL,0.0,0.0,0.0,0.0,1.0,65.0,0.0,0.0,0.0,12.5,15.5,18.5
Jarvis Landry,WR,CLE,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,6.5,9.0,11.5
Auden Tate,WR,CIN,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,6.5,9.0,11.5
Alshon Jeffery,WR,PHI,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,6.4,8.4,10.4
Taysom Hill,QB,NOR,0.0,0.0,0.0,0.0,1.0,63.0,0.0,0.0,0.0,12.3,13.8,15.3
Travis Kelce,TE,KAN,0.0,0.0,0.0,0.0,1.0,63.0,0.0,0.0,0.0,12.3,14.3,16.3
Demaryius Thomas,WR,NYJ,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,6.3,8.8,11.3
Allen Robinson,WR,CHI,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,6.2,8.7,11.2
Jack Doyle,TE,IND,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,6.1,8.1,10.1
DeVante Parker,WR,MIA,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,5.9,8.9,11.9
Darren Fells,TE,HOU,0.0,0.0,0.0,0.0,2.0,58.0,0.0,0.0,0.0,17.8,20.8,23.8
Russell Gage,WR,ATL,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,5.8,9.3,12.8
Mecole Hardman,WR,KAN,0.0,0.0,0.0,0.0,1.0,55.0,0.0,0.0,0.0,11.5,12.5,13.5
John Brown,WR,BUF,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,5.4,7.9,10.4
T.Y. Hilton,WR,IND,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,5.4,6.4,7.4
Keenan Allen,WR,LAC,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,5.3,8.8,12.3
Taylor Gabriel,WR,CHI,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,5.3,7.3,9.3
Odell Beckham,WR,CLE,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,5.2,7.7,10.2
Darius Slayton,WR,NYG,0.0,0.0,0.0,0.0,2.0,50.0,0.0,0.0,0.0,17.0,18.0,19.0
Marvin Hall,WR,DET,0.0,0.0,0.0,0.0,1.0,49.0,0.0,0.0,0.0,10.9,11.4,11.9
Jake Kumerow,WR,GNB,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,4.8,5.8,6.8
Hunter Henry,TE,LAC,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,4.7,6.7,8.7
DeAndre Carter,WR,HOU,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,4.6,5.1,5.6
Curtis Samuel,WR,CAR,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,4.6,6.6,8.6
Sammy Watkins,WR,KAN,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,4.5,7.0,9.5
Robby Anderson,WR,NYJ,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,4.3,6.3,8.3
Phillip Dorsett,WR,NWE,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,4.3,5.8,7.3
Anthony Firkser,TE,TEN,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,4.3,5.8,7.3
Chris Godwin,WR,TAM,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,4.3,6.3,8.3
Ted Ginn,WR,NOR,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,4.2,5.2,6.2
Allen Lazard,WR,GNB,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,4.2,6.7,9.2
Preston Williams,WR,MIA,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,4.2,6.2,8.2
Cole Beasley,WR,BUF,0.0,0.0,0.0,0.0,1.0,41.0,0.0,0.0,0.0,10.1,11.6,13.1
Evan Engram,TE,NYG,0.0,0.0,0.0,0.0,1.0,40.0,0.0,0.0,0.0,10.0,12.0,14.0
Josh Hill,TE,NOR,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,3.9,5.4,6.9
Terry McLaurin,WR,WAS,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,3.9,5.9,7.9
D.J. Moore,WR,CAR,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,3.8,6.3,8.8
Paul Richardson,WR,WAS,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,3.4,4.9,6.4
Demetrius Harris,TE,CLE,0.0,0.0,0.0,0.0,1.0,33.0,0.0,0.0,0.0,9.3,10.3,11.3
Cameron Brate,TE,TAM,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,3.2,4.7,6.2
Jakeem Grant,WR,MIA,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,3.2,4.2,5.2
Tyler Kroft,TE,BUF,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,3.2,4.2,5.2
Cody Latimer,WR,NYG,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,2.8,3.8,4.8
Olabisi Johnson,WR,MIN,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,2.7,3.7,4.7
Zay Jones,WR,OAK,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,2.7,3.7,4.7
Eric Ebron,TE,IND,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,2.6,4.1,5.6
Noah Fant,TE,DEN,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,2.6,5.1,7.6
Ben Watson,TE,NWE,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,2.6,3.1,3.6
Dan Arnold,WR,NOR,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,2.5,3.5,4.5
Emmanuel Sanders,WR,SFO,0.0,0.0,0.0,0.0,1.0,25.0,0.0,0.0,0.0,8.5,10.5,12.5
Jamison Crowder,WR,NYJ,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,2.4,3.9,5.4
Adam Humphries,WR,TEN,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,2.4,3.9,5.4
Justin Hardy,WR,ATL,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,2.3,3.3,4.3
Mohamed Sanu,WR,NWE,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,2.3,3.3,4.3
Dallas Goedert,TE,PHI,0.0,0.0,0.0,0.0,1.0,22.0,0.0,0.0,0.0,8.2,9.7,11.2
Marvin Jones,WR,DET,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,2.2,4.2,6.2
Kenny Stills,WR,HOU,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,2.2,3.7,5.2
Bennie Fowler,WR,NYG,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,2.1,3.1,4.1
T.J. Hockenson,TE,DET,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,2.1,2.6,3.1
Irv Smith,TE,MIN,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,2.1,3.6,5.1
Malik Turner,WR,SEA,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,2.1,2.6,3.1
James Washington,WR,PIT,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,2.1,2.6,3.1
Zach Ertz,TE,PHI,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,2.0,3.0,4.0
Wayne Gallman,RB,NYG,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,2.0,2.5,3.0
Jimmy Graham,TE,GNB,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,2.0,3.5,5.0
